,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean,Date,Stadium
243,18.7,10.2,17.8,8.2,11.7,51,0.3,0.3,0.0,0.0,,28/02/2015,La Rosaleda
244,13.7,0.3,10.1,-3.3,14.1,3,0.0,0.0,0.0,0.0,,28/02/2015,Vallecas
245,16.7,10.2,14.8,8.6,13.9,53,2.8,2.8,0.0,0.0,,01/03/2015,Ipurua
246,17.3,5.0,15.3,2.6,11.1,3,0.0,0.0,0.0,0.0,,01/03/2015,Santiago Bernabéu
247,20.8,9.7,20.0,8.3,11.9,2,0.0,0.0,0.0,0.0,,01/03/2015,Ramón Sánchez Pizjuán
248,24.8,10.6,22.9,8.3,15.1,3,0.0,0.0,0.0,0.0,,01/03/2015,Mestalla
249,13.0,12.2,13.2,10.2,23.2,61,19.6,19.6,0.0,0.0,,02/03/2015,Balaídos
250,17.3,7.1,14.0,4.6,18.0,0,0.0,0.0,0.0,0.0,,06/03/2015,Ciutat de València
251,16.7,6.6,16.8,3.5,12.1,2,0.0,0.0,0.0,0.0,,07/03/2015,San Mamés
252,20.2,0.7,17.6,-3.1,9.9,0,0.0,0.0,0.0,0.0,,07/03/2015,Martínez Valero
253,18.2,-1.7,16.5,-5.5,9.1,0,0.0,0.0,0.0,0.0,,07/03/2015,Nuevo Los Cármenes
254,19.2,1.6,18.2,-1.5,10.3,0,0.0,0.0,0.0,0.0,,07/03/2015,Riazor
255,21.3,1.6,19.3,-1.3,10.1,3,0.0,0.0,0.0,0.0,,08/03/2015,Vicente Calderón
256,15.1,6.3,13.2,3.9,10.7,3,0.0,0.0,0.0,0.0,,08/03/2015,Camp Nou
257,25.7,5.6,24.0,2.7,14.0,3,0.0,0.0,0.0,0.0,,08/03/2015,Anoeta
258,14.6,5.4,12.3,3.1,13.0,3,0.0,0.0,0.0,0.0,,08/03/2015,El Madrigal
259,22.6,6.4,22.3,4.3,9.5,3,0.0,0.0,0.0,0.0,,09/03/2015,El Arcángel
260,17.8,9.4,16.5,7.2,12.5,3,0.0,0.0,0.0,0.0,,13/03/2015,Mestalla
261,13.7,5.9,10.1,1.1,22.9,2,0.0,0.0,0.0,0.0,,14/03/2015,Balaídos
262,7.7,5.1,4.4,-0.2,29.7,73,21.4,20.8,0.0,0.42,,14/03/2015,Ipurua
263,5.9,-1.7,4.0,-4.7,6.9,75,22.5,16.3,0.0,4.34,,14/03/2015,Power8 Stadium
264,11.4,3.9,8.3,0.6,17.2,53,2.0,2.0,0.0,0.0,,14/03/2015,Vallecas
265,13.1,9.9,10.8,8.6,14.1,3,0.0,0.0,0.0,0.0,,15/03/2015,Juegos Mediterráneos
266,13.9,11.7,12.8,10.8,11.6,53,4.3,4.3,0.0,0.0,,15/03/2015,La Rosaleda
267,10.3,-1.4,6.1,-4.8,10.5,3,0.0,0.0,0.0,0.0,,15/03/2015,Santiago Bernabéu
268,20.5,8.9,18.6,4.4,13.1,0,0.0,0.0,0.0,0.0,,15/03/2015,Ramón Sánchez Pizjuán
269,15.1,2.0,12.3,-1.5,20.7,3,0.0,0.0,0.0,0.0,,16/03/2015,Coliseum Alfonso Pérez
270,12.1,7.6,8.3,2.6,28.3,61,12.4,12.4,0.0,0.0,,20/03/2015,Martínez Valero
271,10.0,7.1,8.1,5.1,19.9,55,8.9,8.9,0.0,0.0,,21/03/2015,San Mamés
272,10.2,6.4,7.1,2.8,19.4,53,6.4,6.4,0.0,0.0,,21/03/2015,Vicente Calderón
273,9.6,4.0,7.4,2.1,9.0,61,6.6,6.6,0.0,0.0,,21/03/2015,Nuevo Los Cármenes
274,15.8,10.9,15.3,10.3,19.6,61,10.5,10.5,0.0,0.0,,21/03/2015,Ciutat de València
275,13.0,9.7,10.8,5.3,30.3,63,23.0,23.0,0.0,0.0,,21/03/2015,Vallecas
276,13.5,9.5,10.3,6.0,22.5,3,0.0,0.0,0.0,0.0,,22/03/2015,Camp Nou
277,11.5,4.2,6.3,-0.3,29.0,3,0.0,0.0,0.0,0.0,,22/03/2015,Riazor
278,16.9,9.9,17.0,9.2,10.4,51,2.3,2.3,0.0,0.0,,22/03/2015,Anoeta
279,12.3,10.7,10.2,8.2,20.8,61,14.6,14.6,0.0,0.0,,22/03/2015,El Madrigal
280,13.0,5.5,11.7,3.7,13.6,51,0.2,0.2,0.0,0.0,,03/04/2015,Ipurua
281,18.2,13.6,18.6,13.7,13.0,51,0.3,0.3,0.0,0.0,,04/04/2015,Juegos Mediterráneos
282,27.3,13.2,28.3,12.3,11.0,3,0.0,0.0,0.0,0.0,,04/04/2015,El Arcángel
283,19.6,13.7,21.1,13.5,10.8,51,0.1,0.1,0.0,0.0,,04/04/2015,La Rosaleda
284,28.0,14.1,28.9,14.1,12.2,53,0.9,0.9,0.0,0.0,,04/04/2015,Ramón Sánchez Pizjuán
285,19.5,10.0,20.8,7.3,16.2,1,0.0,0.0,0.0,0.0,,05/04/2015,Balaídos
286,13.6,6.8,10.4,4.5,24.1,3,0.0,0.0,0.0,0.0,,05/04/2015,Coliseum Alfonso Pérez
287,20.9,4.6,20.4,1.6,11.2,0,0.0,0.0,0.0,0.0,,05/04/2015,Santiago Bernabéu
288,18.7,9.0,17.9,7.2,20.6,2,0.0,0.0,0.0,0.0,,05/04/2015,Mestalla
289,13.0,2.3,10.8,0.2,9.2,51,2.5,2.5,0.0,0.0,,06/04/2015,Power8 Stadium
290,19.0,8.4,15.6,5.9,17.7,2,0.0,0.0,0.0,0.0,,07/04/2015,Vicente Calderón
291,16.2,6.1,13.2,3.3,16.4,0,0.0,0.0,0.0,0.0,,07/04/2015,Ipurua
292,15.5,11.9,11.9,9.4,24.7,3,0.0,0.0,0.0,0.0,,07/04/2015,Ciutat de València
293,15.5,5.5,13.6,3.1,17.3,2,0.0,0.0,0.0,0.0,,08/04/2015,Camp Nou
294,19.4,5.7,19.3,1.7,17.7,51,1.0,1.0,0.0,0.0,,08/04/2015,Nuevo Los Cármenes
295,19.5,9.1,20.1,5.6,18.8,51,1.0,1.0,0.0,0.0,,08/04/2015,Riazor
296,15.9,2.1,13.7,-0.4,16.6,2,0.0,0.0,0.0,0.0,,08/04/2015,Vallecas
297,18.6,10.7,16.9,6.6,20.3,53,2.3,2.3,0.0,0.0,,09/04/2015,San Mamés
298,13.2,5.4,9.7,0.8,22.1,53,5.0,5.0,0.0,0.0,,09/04/2015,Martínez Valero
299,14.7,6.6,13.4,4.5,12.8,51,0.1,0.1,0.0,0.0,,09/04/2015,El Madrigal
300,15.2,12.6,14.2,11.8,8.4,53,6.7,6.7,0.0,0.0,,11/04/2015,Juegos Mediterráneos
301,16.7,9.4,17.0,8.5,15.9,3,0.0,0.0,0.0,0.0,,11/04/2015,Balaídos
302,16.2,11.5,17.1,10.7,9.9,55,5.1,5.1,0.0,0.0,,11/04/2015,La Rosaleda
303,18.5,4.1,16.7,1.4,13.0,2,0.0,0.0,0.0,0.0,,11/04/2015,Santiago Bernabéu
304,21.3,12.0,23.3,12.0,12.2,63,3.6,3.6,0.0,0.0,,11/04/2015,Ramón Sánchez Pizjuán
305,21.9,9.0,20.5,7.8,11.2,51,0.1,0.1,0.0,0.0,,12/04/2015,El Arcángel
306,18.3,3.8,17.9,0.7,9.7,0,0.0,0.0,0.0,0.0,,12/04/2015,Power8 Stadium
307,22.6,8.6,22.4,6.1,18.1,0,0.0,0.0,0.0,0.0,,12/04/2015,Coliseum Alfonso Pérez
308,22.5,10.1,20.5,8.6,13.0,3,0.0,0.0,0.0,0.0,,12/04/2015,Anoeta
309,18.9,10.1,17.3,7.5,17.3,3,0.0,0.0,0.0,0.0,,13/04/2015,Mestalla
310,23.3,14.0,24.3,12.0,21.3,3,0.0,0.0,0.0,0.0,,17/04/2015,Ciutat de València
311,17.1,11.4,18.0,9.6,14.1,61,7.5,7.5,0.0,0.0,,18/04/2015,San Mamés
312,19.4,11.5,19.9,10.6,16.3,3,0.0,0.0,0.0,0.0,,18/04/2015,Camp Nou
313,13.1,7.0,12.2,4.3,16.6,61,7.1,7.1,0.0,0.0,,18/04/2015,Riazor
314,16.8,6.3,12.6,4.1,22.7,51,0.1,0.1,0.0,0.0,,18/04/2015,Santiago Bernabéu
315,13.5,9.5,11.0,6.6,17.1,51,0.2,0.2,0.0,0.0,,19/04/2015,Ipurua
316,18.8,7.1,17.6,4.9,11.8,3,0.0,0.0,0.0,0.0,,19/04/2015,Nuevo Los Cármenes
317,19.5,9.8,18.7,8.1,17.6,61,7.6,7.6,0.0,0.0,,19/04/2015,Vallecas
318,20.3,12.2,18.5,10.2,24.4,3,0.0,0.0,0.0,0.0,,19/04/2015,El Madrigal
319,21.6,4.7,19.9,1.6,21.7,3,0.0,0.0,0.0,0.0,,20/04/2015,Martínez Valero
320,24.7,14.4,23.5,13.5,17.6,3,0.0,0.0,0.0,0.0,,24/04/2015,El Arcángel
321,17.8,9.8,14.2,7.6,18.6,3,0.0,0.0,0.0,0.0,,25/04/2015,Vicente Calderón
322,19.6,11.0,19.5,9.9,14.6,51,1.4,1.4,0.0,0.0,,25/04/2015,Power8 Stadium
323,22.2,10.0,23.8,8.7,10.5,61,3.1,3.1,0.0,0.0,,25/04/2015,Coliseum Alfonso Pérez
324,21.8,13.6,20.8,13.6,15.6,53,1.0,1.0,0.0,0.0,,25/04/2015,Anoeta
325,20.3,16.1,18.7,15.5,29.1,3,0.0,0.0,0.0,0.0,,26/04/2015,Juegos Mediterráneos
326,14.8,12.1,14.2,10.4,24.0,55,12.0,12.0,0.0,0.0,,26/04/2015,Balaídos
327,19.7,13.9,18.3,14.1,25.5,61,5.1,5.1,0.0,0.0,,26/04/2015,La Rosaleda
328,21.8,15.0,19.3,13.9,24.5,53,2.8,2.8,0.0,0.0,,26/04/2015,Ramón Sánchez Pizjuán
329,25.4,15.0,20.7,10.1,31.3,3,0.0,0.0,0.0,0.0,,27/04/2015,Mestalla
330,13.5,9.3,11.3,7.2,16.6,51,0.3,0.3,0.0,0.0,,28/04/2015,San Mamés
331,17.3,11.5,16.7,11.2,17.3,51,0.5,0.5,0.0,0.0,,28/04/2015,Camp Nou
332,24.5,13.8,23.6,11.7,29.1,3,0.0,0.0,0.0,0.0,,28/04/2015,Ciutat de València
333,15.3,8.7,13.6,7.2,17.7,3,0.0,0.0,0.0,0.0,,29/04/2015,Balaídos
334,13.7,9.2,13.4,7.3,12.2,3,0.0,0.0,0.0,0.0,,29/04/2015,Ipurua
335,20.9,9.8,18.3,7.7,18.4,3,0.0,0.0,0.0,0.0,,29/04/2015,Martínez Valero
336,19.5,7.8,16.5,6.0,14.0,3,0.0,0.0,0.0,0.0,,29/04/2015,Santiago Bernabéu
337,19.7,13.2,19.8,12.5,16.1,53,0.6,0.6,0.0,0.0,,29/04/2015,El Madrigal
338,21.6,8.0,21.6,5.9,10.2,3,0.0,0.0,0.0,0.0,,30/04/2015,Nuevo Los Cármenes
339,21.6,10.1,18.9,9.2,17.9,51,0.1,0.1,0.0,0.0,,30/04/2015,Vallecas
340,30.3,14.6,30.6,14.3,9.1,3,0.0,0.0,0.0,0.0,,01/05/2015,Anoeta
341,25.7,12.1,24.7,11.7,18.2,3,0.0,0.0,0.0,0.0,,02/05/2015,Vicente Calderón
342,32.8,15.5,32.4,15.8,12.9,3,0.0,0.0,0.0,0.0,,02/05/2015,El Arcángel
343,18.0,13.3,14.6,9.4,34.0,53,3.3,3.3,0.0,0.0,,02/05/2015,Riazor
344,32.6,16.7,32.6,16.8,13.7,3,0.0,0.0,0.0,0.0,,02/05/2015,Ramón Sánchez Pizjuán
345,25.9,14.2,25.5,13.9,17.1,3,0.0,0.0,0.0,0.0,,03/05/2015,Power8 Stadium
346,22.2,14.5,22.2,14.2,14.6,51,0.4,0.4,0.0,0.0,,03/05/2015,Coliseum Alfonso Pérez
347,28.9,17.6,31.4,17.8,7.6,3,0.0,0.0,0.0,0.0,,03/05/2015,La Rosaleda
348,35.2,16.2,34.5,17.0,20.2,3,0.0,0.0,0.0,0.0,,03/05/2015,Mestalla
349,27.8,22.4,26.3,20.9,16.6,3,0.0,0.0,0.0,0.0,,04/05/2015,Juegos Mediterráneos
350,18.9,13.2,18.9,11.7,19.4,51,0.2,0.2,0.0,0.0,,08/05/2015,Ipurua
351,17.6,13.1,17.2,12.8,13.9,3,0.0,0.0,0.0,0.0,,09/05/2015,San Mamés
352,23.7,14.8,24.0,15.1,19.8,3,0.0,0.0,0.0,0.0,,09/05/2015,Camp Nou
353,27.1,8.3,27.2,6.4,9.2,3,0.0,0.0,0.0,0.0,,09/05/2015,Nuevo Los Cármenes
354,25.9,9.1,26.1,7.7,5.9,3,0.0,0.0,0.0,0.0,,09/05/2015,Santiago Bernabéu
355,26.6,19.4,24.7,18.3,22.7,3,0.0,0.0,0.0,0.0,,10/05/2015,Juegos Mediterráneos
356,17.9,12.0,19.4,12.0,12.5,3,0.0,0.0,0.0,0.0,,10/05/2015,Balaídos
357,26.4,17.9,26.7,19.5,17.3,3,0.0,0.0,0.0,0.0,,10/05/2015,Ciutat de València
358,23.9,17.0,25.1,17.1,14.0,3,0.0,0.0,0.0,0.0,,10/05/2015,El Madrigal
359,28.2,15.2,26.2,13.9,17.3,3,0.0,0.0,0.0,0.0,,11/05/2015,Vallecas
360,28.2,11.2,27.2,8.8,12.8,0,0.0,0.0,0.0,0.0,,17/05/2015,Vicente Calderón
361,33.1,15.7,33.0,15.2,17.1,0,0.0,0.0,0.0,0.0,,17/05/2015,El Arcángel
362,29.1,13.1,28.8,9.9,18.9,0,0.0,0.0,0.0,0.0,,17/05/2015,Martínez Valero
363,23.7,8.8,23.9,6.3,15.7,2,0.0,0.0,0.0,0.0,,17/05/2015,Power8 Stadium
364,17.4,12.2,16.8,11.7,12.7,51,0.6,0.6,0.0,0.0,,17/05/2015,Coliseum Alfonso Pérez
365,21.8,10.5,22.2,8.4,19.1,3,0.0,0.0,0.0,0.0,,17/05/2015,Riazor
366,33.3,17.3,31.9,15.3,15.2,3,0.0,0.0,0.0,0.0,,17/05/2015,Ramón Sánchez Pizjuán
367,33.3,17.3,31.8,15.1,14.2,3,0.0,0.0,0.0,0.0,,17/05/2015,Anoeta
368,25.6,15.5,25.1,14.6,18.8,0,0.0,0.0,0.0,0.0,,17/05/2015,Mestalla
369,22.1,13.3,22.4,12.4,17.3,0,0.0,0.0,0.0,0.0,,17/05/2015,El Madrigal
370,21.0,15.9,20.9,14.4,16.6,3,0.0,0.0,0.0,0.0,,23/05/2015,Juegos Mediterráneos
371,15.0,10.4,12.7,7.8,14.9,3,0.0,0.0,0.0,0.0,,23/05/2015,San Mamés
372,21.1,12.6,21.2,11.5,16.3,3,0.0,0.0,0.0,0.0,,23/05/2015,Camp Nou
373,21.6,10.9,21.2,7.2,24.5,1,0.0,0.0,0.0,0.0,,23/05/2015,Balaídos
374,13.4,10.4,11.1,7.5,15.6,51,0.9,0.9,0.0,0.0,,23/05/2015,Ipurua
375,20.4,11.2,19.4,10.4,10.1,3,0.0,0.0,0.0,0.0,,23/05/2015,Nuevo Los Cármenes
376,22.3,14.2,22.5,15.0,20.7,2,0.0,0.0,0.0,0.0,,23/05/2015,Ciutat de València
377,20.8,14.9,20.8,14.8,14.5,3,0.0,0.0,0.0,0.0,,23/05/2015,La Rosaleda
378,22.1,8.3,19.4,4.8,20.9,2,0.0,0.0,0.0,0.0,,23/05/2015,Santiago Bernabéu
379,23.3,9.9,21.2,7.4,17.3,3,0.0,0.0,0.0,0.0,,23/05/2015,Vallecas
380,28.6,24.0,32.7,27.7,12.4,3,0.0,0.0,0.0,0.0,,21/08/2015,La Rosaleda
381,30.0,18.7,29.3,20.0,21.1,51,0.1,0.1,0.0,0.0,,22/08/2015,Vicente Calderón
382,27.5,21.8,31.9,25.5,14.4,3,0.0,0.0,0.0,0.0,,22/08/2015,RCDE Stadium
383,22.7,13.5,21.0,12.6,26.8,61,6.3,6.3,0.0,0.0,,22/08/2015,Riazor
384,26.3,19.8,28.8,23.0,18.4,53,1.6,1.6,0.0,0.0,,22/08/2015,Vallecas
385,24.3,16.6,23.8,15.8,20.2,61,5.2,5.2,0.0,0.0,,23/08/2015,San Mamés
386,29.1,19.4,27.7,20.1,21.9,3,0.0,0.0,0.0,0.0,,23/08/2015,Benito Villamarín
387,34.0,21.4,33.9,24.7,16.6,3,0.0,0.0,0.0,0.0,,23/08/2015,Ciutat de València
388,23.5,13.3,24.3,12.4,25.3,53,0.9,0.9,0.0,0.0,,23/08/2015,El Molinón
389,24.4,14.0,22.5,13.4,14.1,2,0.0,0.0,0.0,0.0,,24/08/2015,Nuevo Los Cármenes
390,28.6,22.0,32.3,25.2,12.8,2,0.0,0.0,0.0,0.0,,28/08/2015,El Madrigal
391,27.7,21.8,31.4,25.6,10.7,3,0.0,0.0,0.0,0.0,,29/08/2015,Camp Nou
392,22.3,18.1,26.2,20.2,11.5,3,0.0,0.0,0.0,0.0,,29/08/2015,Balaídos
393,34.1,18.0,33.5,16.8,11.5,3,0.0,0.0,0.0,0.0,,29/08/2015,Santiago Bernabéu
394,37.5,23.7,38.7,25.1,19.4,3,0.0,0.0,0.0,0.0,,29/08/2015,Anoeta
395,31.4,19.6,32.9,21.9,17.4,61,1.9,1.9,0.0,0.0,,30/08/2015,Ipurua
396,30.1,18.9,33.8,21.2,21.4,53,0.6,0.6,0.0,0.0,,30/08/2015,Coliseum Alfonso Pérez
397,22.3,13.9,22.4,13.4,13.5,1,0.0,0.0,0.0,0.0,,30/08/2015,Gran Canaria
398,38.6,24.4,41.0,25.6,17.8,3,0.0,0.0,0.0,0.0,,30/08/2015,Ramón Sánchez Pizjuán
399,31.4,21.4,34.3,24.5,15.3,3,0.0,0.0,0.0,0.0,,30/08/2015,Mestalla
400,27.1,21.7,30.5,24.8,14.9,51,0.2,0.2,0.0,0.0,,11/09/2015,Ciutat de València
401,27.0,17.5,23.4,16.0,18.2,3,0.0,0.0,0.0,0.0,,12/09/2015,Vicente Calderón
402,30.1,18.4,30.2,20.1,15.5,3,0.0,0.0,0.0,0.0,,12/09/2015,Benito Villamarín
403,25.9,21.4,29.7,24.7,12.0,53,0.8,0.8,0.0,0.0,,12/09/2015,RCDE Stadium
404,17.6,15.1,17.7,15.3,10.6,51,5.1,5.1,0.0,0.0,,12/09/2015,El Molinón
405,22.9,17.0,22.1,17.1,16.6,53,1.4,1.4,0.0,0.0,,13/09/2015,San Mamés
406,19.0,15.3,17.3,12.3,31.4,63,13.9,13.9,0.0,0.0,,13/09/2015,Balaídos
407,24.7,16.0,23.0,13.7,16.6,3,0.0,0.0,0.0,0.0,,13/09/2015,Nuevo Los Cármenes
408,28.7,19.2,29.5,20.5,12.7,3,0.0,0.0,0.0,0.0,,13/09/2015,La Rosaleda
409,22.3,15.7,20.6,13.4,22.1,3,0.0,0.0,0.0,0.0,,14/09/2015,Vallecas
410,18.6,13.3,16.6,11.9,18.5,51,0.5,0.5,0.0,0.0,,18/09/2015,Coliseum Alfonso Pérez
411,17.8,12.8,17.1,11.7,11.4,2,0.0,0.0,0.0,0.0,,19/09/2015,Ipurua
412,24.2,9.0,23.4,6.5,9.0,0,0.0,0.0,0.0,0.0,,19/09/2015,Santiago Bernabéu
413,32.6,17.5,32.9,17.2,12.3,3,0.0,0.0,0.0,0.0,,19/09/2015,Anoeta
414,25.1,17.2,27.0,18.0,11.4,2,0.0,0.0,0.0,0.0,,19/09/2015,Mestalla
415,22.4,16.7,22.8,17.8,12.4,51,1.3,1.3,0.0,0.0,,20/09/2015,Camp Nou
416,23.6,9.8,24.0,8.4,10.0,2,0.0,0.0,0.0,0.0,,20/09/2015,Riazor
417,19.6,11.9,18.9,9.6,17.4,1,0.0,0.0,0.0,0.0,,20/09/2015,Gran Canaria
418,32.7,19.9,33.9,20.5,13.5,3,0.0,0.0,0.0,0.0,,20/09/2015,Ramón Sánchez Pizjuán
419,25.2,14.9,26.6,15.3,15.3,2,0.0,0.0,0.0,0.0,,20/09/2015,El Madrigal
420,27.9,13.0,24.9,11.2,14.1,0,0.0,0.0,0.0,0.0,,22/09/2015,Vicente Calderón
421,24.3,18.1,26.7,19.7,18.5,51,0.9,0.9,0.0,0.0,,22/09/2015,RCDE Stadium
422,26.2,15.3,24.1,14.7,16.7,1,0.0,0.0,0.0,0.0,,22/09/2015,Nuevo Los Cármenes
423,15.9,14.1,16.1,11.6,21.5,61,10.7,10.7,0.0,0.0,,23/09/2015,San Mamés
424,20.9,13.9,21.2,12.6,19.5,3,0.0,0.0,0.0,0.0,,23/09/2015,Balaídos
425,21.2,13.7,21.6,12.6,10.3,3,0.0,0.0,0.0,0.0,,23/09/2015,Gran Canaria
426,25.6,19.2,27.3,21.6,18.2,51,0.1,0.1,0.0,0.0,,23/09/2015,Ciutat de València
427,30.4,19.6,30.9,19.2,12.2,3,0.0,0.0,0.0,0.0,,23/09/2015,La Rosaleda
428,22.7,13.8,20.6,11.3,16.0,51,0.7,0.7,0.0,0.0,,23/09/2015,Vallecas
429,30.4,18.0,30.9,19.3,13.5,2,0.0,0.0,0.0,0.0,,24/09/2015,Benito Villamarín
430,26.7,15.9,27.2,15.9,12.0,2,0.0,0.0,0.0,0.0,,25/09/2015,Mestalla
431,21.8,16.7,23.4,17.9,7.9,53,1.1,1.1,0.0,0.0,,26/09/2015,Camp Nou
432,19.3,13.8,19.9,14.4,15.5,3,0.0,0.0,0.0,0.0,,26/09/2015,Ipurua
433,26.5,12.7,23.4,10.1,9.0,3,0.0,0.0,0.0,0.0,,26/09/2015,Santiago Bernabéu
434,31.4,18.8,32.0,21.1,9.4,51,0.1,0.1,0.0,0.0,,26/09/2015,Ramón Sánchez Pizjuán
435,24.0,15.3,25.5,15.8,11.8,3,0.0,0.0,0.0,0.0,,26/09/2015,El Madrigal
436,20.9,12.3,21.3,12.3,14.7,2,0.0,0.0,0.0,0.0,,27/09/2015,Coliseum Alfonso Pérez
437,23.4,13.6,24.5,12.8,15.3,3,0.0,0.0,0.0,0.0,,27/09/2015,Riazor
438,32.7,17.8,32.7,19.5,11.8,1,0.0,0.0,0.0,0.0,,27/09/2015,Anoeta
439,20.3,12.7,20.3,12.1,17.8,3,0.0,0.0,0.0,0.0,,27/09/2015,El Molinón
440,19.2,12.0,18.6,10.7,15.8,3,0.0,0.0,0.0,0.0,,02/10/2015,Balaídos
441,22.1,17.3,23.5,18.1,22.4,63,21.6,21.6,0.0,0.0,,03/10/2015,RCDE Stadium
442,23.9,14.2,21.4,12.8,16.1,3,0.0,0.0,0.0,0.0,,03/10/2015,Nuevo Los Cármenes
443,23.6,14.0,23.0,13.9,11.0,3,0.0,0.0,0.0,0.0,,03/10/2015,Gran Canaria
444,26.1,19.9,27.6,22.2,12.3,3,0.0,0.0,0.0,0.0,,03/10/2015,La Rosaleda
445,28.0,18.9,26.6,19.8,19.3,3,0.0,0.0,0.0,0.0,,03/10/2015,Ramón Sánchez Pizjuán
446,25.4,13.5,24.2,11.7,26.3,3,0.0,0.0,0.0,0.0,,04/10/2015,San Mamés
447,23.6,13.7,21.4,11.7,23.7,51,0.5,0.5,0.0,0.0,,04/10/2015,Vicente Calderón
448,27.2,17.1,28.2,18.2,14.1,3,0.0,0.0,0.0,0.0,,04/10/2015,Ciutat de València
449,21.1,13.0,21.6,12.9,10.5,3,0.0,0.0,0.0,0.0,,04/10/2015,Vallecas
450,17.9,13.0,18.2,12.2,8.9,3,0.0,0.0,0.0,0.0,,17/10/2015,Camp Nou
451,24.4,18.3,22.9,17.5,18.3,53,3.2,3.2,0.0,0.0,,17/10/2015,Benito Villamarín
452,17.7,9.3,16.2,6.8,16.6,51,1.1,1.1,0.0,0.0,,17/10/2015,Ipurua
453,21.7,8.5,20.6,6.4,9.2,53,2.0,2.0,0.0,0.0,,17/10/2015,Santiago Bernabéu
454,20.8,17.4,21.2,18.3,13.7,51,0.3,0.3,0.0,0.0,,17/10/2015,Mestalla
455,20.7,15.5,21.7,15.2,12.0,53,0.9,0.9,0.0,0.0,,18/10/2015,Coliseum Alfonso Pérez
456,16.9,11.2,16.5,10.5,12.8,53,4.2,4.2,0.0,0.0,,18/10/2015,Riazor
457,20.0,17.7,19.9,17.1,23.7,63,29.3,29.3,0.0,0.0,,18/10/2015,Anoeta
458,21.5,16.2,21.5,17.2,13.0,51,0.2,0.2,0.0,0.0,,18/10/2015,El Madrigal
459,15.0,13.0,13.7,11.3,21.4,61,31.3,31.3,0.0,0.0,,19/10/2015,El Molinón
460,18.6,8.5,18.2,6.5,10.5,3,0.0,0.0,0.0,0.0,,23/10/2015,Vallecas
461,18.4,15.5,19.3,14.4,15.1,53,3.1,3.1,0.0,0.0,,24/10/2015,Balaídos
462,16.4,10.1,15.6,9.3,6.6,53,2.2,2.2,0.0,0.0,,24/10/2015,Nuevo Los Cármenes
463,19.5,17.0,21.0,18.1,7.4,51,0.1,0.1,0.0,0.0,,24/10/2015,La Rosaleda
464,21.1,15.7,21.8,16.6,6.8,53,0.9,0.9,0.0,0.0,,24/10/2015,Ramón Sánchez Pizjuán
465,19.4,9.7,17.7,8.2,9.3,3,0.0,0.0,0.0,0.0,,25/10/2015,Vicente Calderón
466,19.0,15.4,18.8,15.6,10.8,3,0.0,0.0,0.0,0.0,,25/10/2015,Camp Nou
467,14.3,9.9,13.4,7.9,13.8,63,10.1,10.1,0.0,0.0,,25/10/2015,Gran Canaria
468,19.1,16.1,19.0,17.1,14.5,51,0.1,0.1,0.0,0.0,,25/10/2015,Ciutat de València
469,22.5,14.7,21.1,12.2,21.7,51,0.4,0.4,0.0,0.0,,26/10/2015,San Mamés
470,18.6,14.9,16.4,11.9,31.0,51,0.1,0.1,0.0,0.0,,30/10/2015,Riazor
471,25.7,15.8,26.6,15.0,17.7,1,0.0,0.0,0.0,0.0,,31/10/2015,Coliseum Alfonso Pérez
472,19.4,9.9,18.0,8.7,9.8,3,0.0,0.0,0.0,0.0,,31/10/2015,Santiago Bernabéu
473,21.4,13.7,21.1,13.8,17.0,51,0.5,0.5,0.0,0.0,,31/10/2015,Anoeta
474,19.6,14.5,20.4,15.5,11.6,51,0.4,0.4,0.0,0.0,,31/10/2015,Mestalla
475,18.1,14.9,17.9,15.6,14.8,51,1.7,1.7,0.0,0.0,,31/10/2015,El Madrigal
476,23.4,14.6,22.3,13.5,17.8,63,10.0,10.0,0.0,0.0,,01/11/2015,Benito Villamarín
477,19.2,14.8,16.9,12.6,16.5,0,0.0,0.0,0.0,0.0,,01/11/2015,Ipurua
478,20.1,15.0,17.6,12.9,26.0,1,0.0,0.0,0.0,0.0,,01/11/2015,RCDE Stadium
479,18.5,9.3,18.8,7.9,12.3,2,0.0,0.0,0.0,0.0,,01/11/2015,El Molinón
480,18.6,12.7,17.6,11.3,16.6,3,0.0,0.0,0.0,0.0,,06/11/2015,Gran Canaria
481,20.3,16.0,21.7,16.3,14.0,51,0.1,0.1,0.0,0.0,,07/11/2015,Balaídos
482,20.6,15.0,21.5,13.4,16.3,2,0.0,0.0,0.0,0.0,,07/11/2015,Ipurua
483,21.3,13.2,22.7,13.2,9.3,3,0.0,0.0,0.0,0.0,,07/11/2015,Ciutat de València
484,19.9,15.9,20.5,16.8,12.5,3,0.0,0.0,0.0,0.0,,07/11/2015,La Rosaleda
485,20.8,10.1,21.3,8.9,7.9,3,0.0,0.0,0.0,0.0,,07/11/2015,Vallecas
486,24.1,14.5,23.9,12.6,20.2,0,0.0,0.0,0.0,0.0,,08/11/2015,San Mamés
487,20.4,8.2,19.4,6.9,6.4,0,0.0,0.0,0.0,0.0,,08/11/2015,Vicente Calderón
488,19.2,14.9,19.5,15.1,13.4,3,0.0,0.0,0.0,0.0,,08/11/2015,Camp Nou
